CAE_TOWN,CAE_ADDRESS,ADDITIONAL_CPVS,DAY_COS,CAE_NAME,MAIN_CPV_CODE_GPA,CPV,TAL_LOCATION_NUTS,VALUE_EURO_FIN_2,CAE_POSTAL_CODE,DAY_SIN,VALUE_EURO_LOG,CORRECTIONS,VALUE_EURO_FIN_1,NUMBER_AWARDS,LOTS_NUMBER,TYPE_OF_CONTRACT,TARGET_CLASS
106,18,184,-0.8287700871745038,170,45216.0,45216121,5,4556851.52,26,0.5595892624101765,15.332142706325342,0,4556851.52,1,1.0,2,2
106,146,150,-0.9996666485105112,169,45000.0,45000000,70,54334232.58,6,0.02581844022713308,17.810665038922718,0,54334232.58,1,1.0,2,2
49,132,129,-0.25119006388481935,81,45223.0,45223800,70,14267578.84,154,0.9679377830240642,16.47350037731216,0,14267578.84,1,1.0,2,3
81,132,135,-0.9955213724144752,222,45000.0,45000000,0,593829.56,78,-0.09453674981719933,13.29434930512729,0,593829.56,1,1.0,2,4
9,111,28,0.9226395488404875,273,45300.0,45300000,39,416775.2,154,-0.38566340624360745,12.940304666063481,0,416775.2,1,1.0,1,2
16,172,389,-0.7441039398713608,254,45214.0,45214220,34,28057375.83,131,-0.6680638642135333,16.892060676541362,0,28057375.83,1,1.0,2,2
124,195,368,-0.11593459959550066,34,45000.0,45000000,0,112695854.68,33,-0.9932568492674143,18.540203205308128,0,112695854.68,1,1.0,2,2
106,190,138,-0.4288919379124841,168,45112.0,45112730,0,6317966.62,23,-0.9033558023246842,15.658908135291465,0,6317966.62,1,1.0,2,3
14,212,635,-0.9192859697186105,142,45233.0,45233141,58,28723840.79,221,-0.39359027665646645,17.173238060259564,0,28723840.79,1,1.0,2,3
101,19,135,0.9880226656636976,201,45210.0,45000000,66,27814621.98,3,-0.154308820664281,17.141072446842774,0,27814621.98,1,1.0,2,3
5,170,58,0.9852201067560606,8,45200.0,45200000,0,2604845.01,36,-0.1712931441814778,14.772884118178586,0,2604845.01,1,1.0,1,2
106,64,135,-0.5631507242749186,243,45000.0,45000000,82,2222703.26,17,0.8263541987239096,14.614235147658954,0,2222703.26,1,1.0,2,1
129,44,277,-0.6963762255968722,285,45233.0,45233100,27,3147525.74,106,0.717676913675962,14.962127540496006,0,3147525.74,1,1.0,2,4
155,274,656,0.9015016841318838,256,45233.0,45233141,62,361990.03,242,-0.4327755925504317,12.799374711495378,0,361990.03,1,1.0,0,2
81,132,135,-0.4132786077829042,222,45000.0,45000000,0,7780556.98,78,0.9106046300942162,15.867138613377177,0,7780556.98,1,1.0,2,2
96,37,135,0.20931464596304847,133,45241.0,45241100,58,6689780.515000001,257,0.9778483415056568,15.774908221189154,0,6689780.515000001,1,1.0,2,3
118,235,188,0.38963044953078796,268,45233.0,45233200,50,4952341.86,216,0.9209712877166346,15.415371327621873,0,4952341.86,1,1.0,2,2
106,19,135,0.27609697309746883,229,45000.0,45000000,72,610038.08,3,0.9611297838723007,13.321278299671153,0,610038.08,1,1.0,2,2
9,285,163,0.7721565844991641,33,45234.0,45234129,39,6689780.515000001,154,-0.6354323008901775,15.774908221189154,0,6689780.515000001,1,1.0,2,3
106,194,135,-0.9051931898913974,222,45000.0,45000000,39,5282461.04,30,0.42500033996955416,15.933426545226311,0,5282461.04,1,1.0,2,3
5,170,564,-0.9996666485105112,8,45210.0,45214200,72,32169936.45,36,0.02581844022713308,17.28654295485522,0,32169936.45,1,1.0,2,3
153,223,135,0.9523775757303974,279,45000.0,45000000,64,88315.01,251,0.30492122465628907,11.388676683859993,0,88315.01,1,1.0,0,2
106,206,135,-0.9646141756912435,222,45233.0,45233223,0,23613426.31,1,0.26366549272800704,16.97732606201654,0,23613426.31,7,8.0,2,3
145,269,609,0.893918596519257,136,45210.0,45331000,74,494922.1,110,-0.4482293417404106,13.112157675946863,0,494922.1,1,1.0,2,3
104,10,484,-0.64534811322955,162,45232.0,45232000,53,850881.22,210,-0.7638886127905429,13.654028996096946,0,850881.22,1,1.0,2,2
147,157,135,0.9821256058680006,266,45231.0,45231300,53,2822019.88,199,0.1882267098432442,14.85296381037532,0,2822019.88,1,1.0,0,3
125,105,135,0.9469877530760753,289,45000.0,45000000,21,3935729.54,56,0.3212696616923644,15.18560707444491,0,3935729.54,5,1.0,2,3
28,4,325,0.7829801036770629,200,45000.0,45000000,53,24870319.05,77,0.6220467484408675,17.029185684615157,0,24870319.05,1,1.0,2,2
101,53,397,-0.9769384927771817,54,45210.0,45216200,52,8673828.72,7,-0.2135209154397959,15.975820972103364,0,8673828.72,1,1.0,2,2
147,36,481,0.30901699437494723,266,45233.0,45233300,50,3093130.31,199,-0.9510565162951536,14.94469450469429,0,3093130.31,1,1.0,2,3
106,53,407,0.690173388242972,54,45000.0,45000000,44,14523875.57,7,-0.7236440382959124,16.49130451313269,0,14523875.57,1,1.0,2,2
106,194,135,-0.8382797052177744,222,45233.0,45233223,0,29121890.05,30,0.545240438540651,14.821468252969183,0,29121890.05,8,8.0,2,2
3,198,135,0.8039279618328213,225,45233.0,45233223,0,32665398.48,147,0.5947266869607634,17.301826955785756,0,32665398.48,8,8.0,2,3
81,132,135,-0.5343725582809786,222,45233.0,45233251,0,4119066.84,78,0.8452490573530633,15.231137443299582,0,4119066.84,3,3.0,2,3
106,194,634,-0.9837092937736098,222,45233.0,45233139,47,35853802.32,30,-0.17976658572556214,17.394960209201464,0,35853802.32,1,1.0,0,2
170,145,298,-0.7324940716135789,109,45252.0,45252124,27,6243277.8,175,0.6807734094770161,15.647016051063721,0,6243277.8,1,1.0,2,1
94,241,135,0.9852201067560606,222,45210.0,45000000,11,4654695.33,49,-0.1712931441814778,15.35338723133446,0,4654695.33,1,1.0,2,2
3,198,519,-0.9441875088341994,225,45233.0,45233141,0,298306.85,147,-0.3294084822245302,12.60588128594606,0,298306.85,1,1.0,0,2
3,198,519,-0.9549667548552553,225,45233.0,45233141,27,30358451.14,30,-0.2967128192734901,17.228585525661035,0,30358451.14,1,1.0,0,2
106,110,410,0.3253420847119801,156,45000.0,45000000,0,6564209.43,13,0.9455963874271426,15.697142788874487,0,6564209.43,1,1.0,2,3
106,183,325,-0.9549667548552553,228,45000.0,45000000,0,6689780.515000001,21,-0.2967128192734901,15.774908221189154,0,6689780.515000001,1,1.0,2,2
81,132,27,-0.6321034111873488,222,45210.0,45000000,68,1888820699.62,78,-0.7748840413670406,21.359218503343033,0,1888820699.62,1,1.0,2,1
106,206,135,-0.9866579328916572,222,45000.0,45000000,0,2887650.59,1,-0.16280701293851646,14.875954131135476,0,2887650.59,1,1.0,2,2
62,161,65,0.6648553979642865,101,45000.0,45000000,77,15956190.12,133,0.7469720876965552,16.58535746987503,0,15956190.12,1,1.0,2,3
3,198,135,0.8039279618328213,225,45233.0,45233223,0,32665398.48,147,0.5947266869607634,17.301826955785756,0,32665398.48,8,8.0,2,2
96,32,135,0.7829801036770624,43,45000.0,45000000,58,19573488.54,226,-0.622046748440868,16.78968663415641,0,19573488.54,1,1.0,2,2
61,221,87,0.22611568550828828,235,45331.0,45331000,77,756950.1,126,0.9741004551724205,13.537053933239312,0,756950.1,1,1.0,2,4
106,163,409,0.9962981749346078,156,45000.0,45000000,0,5693188.33,13,0.08596479873744647,15.55478116401118,0,5693188.33,1,1.0,2,1
170,215,202,-0.6050560696488488,298,45210.0,45000000,82,22730800.39,175,0.7961828637826158,16.939231452136383,0,22730800.39,1,1.0,2,2
5,170,371,-0.9051931898913974,8,45210.0,45214100,72,326648.59,36,0.42500033996955416,16.12769065334327,0,326648.59,1,1.0,2,3
59,228,239,0.22611568550828803,67,45111.0,45111100,17,166213.02,83,-0.9741004551724206,12.021031514043054,0,166213.02,1,1.0,2,4
94,241,115,-0.99907411510223,222,45210.0,45233223,52,3805789.3,49,0.04302223300453059,15.1520342281054,0,3805789.3,1,1.0,2,2
14,212,457,-0.012910296075008843,142,45233.0,45233300,58,5718406.95,221,-0.9999166586547379,15.559200994195301,0,5718406.95,1,1.0,2,3
106,132,74,0.8429415373547832,178,45215.0,45215300,4,3357332.04,154,-0.5380051715382992,15.026657478667277,0,3357332.04,1,1.0,2,2
45,132,602,0.9623090774541487,81,45331.0,45331231,70,5851378.1,154,-0.27195815753410524,15.582187935014629,0,5851378.1,1,1.0,2,3
134,12,574,-0.6050560696488488,197,45330.0,45330000,77,2553405.78,116,0.7961828637826158,14.752939017648014,0,2553405.78,1,1.0,2,2
117,204,201,-0.8190148866680802,231,45215.0,45215210,77,13204731.93,121,-0.5737722679043243,16.39608587859404,0,13204731.93,15,15.0,2,3
106,194,135,-0.47495107206704995,222,45000.0,45000000,0,29753191.01,30,0.8800122039735357,17.208446978654056,0,29753191.01,3,1.0,2,2
101,53,395,-0.9690098257244062,54,45210.0,45000000,11,7423831.49,7,0.24702218048093552,15.820205989885428,0,7423831.49,1,1.0,2,3
49,178,135,0.6776147890466887,18,45000.0,45000000,16,6689780.515000001,71,-0.7354170229639858,15.774908221189154,0,6689780.515000001,1,1.0,2,2
94,241,114,0.8429415373547828,222,45210.0,45000000,66,7989319.41,49,0.5380051715382996,15.893616259056234,0,7989319.41,1,1.0,2,4
106,206,135,-0.865307254363206,222,45000.0,45000000,0,10420291.12,1,0.5012418134457758,16.15926562844548,0,10420291.12,3,3.0,2,2
60,43,376,-0.7775971469736268,304,45215.0,45215210,72,33453701.06,65,-0.6287628145958345,17.325673012854008,0,33453701.06,1,1.0,2,2
90,60,135,-0.8190148866680802,76,45000.0,45000000,58,1301254.87,228,-0.5737722679043243,14.078840409948212,0,1301254.87,1,1.0,2,2
125,159,242,0.37371971479046906,208,45210.0,45262700,72,7111203.55,56,0.9275416835791966,15.77718220374515,0,7111203.55,1,1.0,2,4
9,285,307,0.2926003356333479,33,45000.0,45000000,39,6689780.515000001,154,-0.9562348265919058,15.774908221189154,0,6689780.515000001,1,1.0,2,2
118,235,514,-0.6050560696488488,268,45233.0,45233141,50,32444186.44,216,0.7961828637826158,17.2950318614951,0,32444186.44,1,1.0,2,3
60,43,559,-0.7206671495538609,304,45262.0,45262700,72,17710782.91,65,0.6932812268869777,16.68968427247224,0,17710782.91,1,1.0,2,3
32,187,135,0.7383263540031065,212,45000.0,45000000,66,1956991.53,243,0.6744436188329455,14.486919429303988,0,1956991.53,1,1.0,2,2
106,190,2,0.8860706215341378,168,45000.0,45000000,0,15365856.11,23,-0.4635502709028512,16.547658535264567,0,15365856.11,1,1.0,2,3
106,206,135,-0.5488429582847199,221,45000.0,45000000,8,7500759.47,1,-0.8359254794186365,15.830514969366313,0,7500759.47,1,1.0,2,4
146,217,357,-0.99907411510223,263,45210.0,45214200,66,48106428.05,241,0.04302223300453059,17.688926386227436,0,48106428.05,1,1.0,2,2
7,203,189,0.7146733860429608,286,45244.0,45244200,76,16038097.86,154,-0.6994583270516471,16.602672900974895,0,16038097.86,1,1.0,2,4
111,266,477,0.6118864012687242,255,45231.0,45231300,74,0.1,101,-0.7909456567567774,0.09531017980432487,0,0.1,1,1.0,2,3
106,194,135,-0.300819807635668,222,45000.0,45000000,39,15235216.17,30,-0.9536809966304455,16.53912022497708,0,15235216.17,1,1.0,2,2
5,170,372,-0.21772323039653224,8,45210.0,45214200,72,9898441.99,36,-0.9760105506323682,16.107888028998634,0,9898441.99,1,1.0,2,3
9,237,392,0.12447926388678915,21,45210.0,45210000,39,6981442.91,154,0.9922222094179323,15.758766317242017,0,6981442.91,1,1.0,2,2
85,56,315,0.9523775757303974,119,45000.0,45000000,7,6192201.89,45,0.30492122465628907,15.638801460187759,0,6192201.89,1,1.0,2,3
23,27,639,-0.9970011699250151,39,45212.0,45212212,77,0.1,135,-0.07738647923346322,0.09531017980432487,0,0.1,1,1.0,2,1
9,203,512,0.2428497220959356,286,45210.0,45233141,78,1021098.53,154,0.9700639218515071,13.8363905752556,0,1021098.53,1,1.0,2,1
21,90,412,0.141540295217043,280,45000.0,45000000,39,6718622.75,167,-0.989932495087353,15.720393892417988,0,6718622.75,1,1.0,2,2
106,213,581,0.8335557718385699,275,45453.0,45453100,5,10330281.7,18,0.5524353131676196,16.150590207613902,0,10330281.7,1,1.0,2,4
3,198,135,0.7935716089521474,225,45000.0,45000000,0,5267779.94,147,0.6084768701151261,15.477119757837198,0,5267779.94,1,1.0,2,3
9,285,47,0.45207220393230435,33,45234.0,45234116,37,6689780.515000001,154,0.8919813464595485,15.774908221189154,0,6689780.515000001,1,1.0,2,3
167,145,300,-0.5772916165517272,98,45252.0,45252124,74,10910835.06,175,0.8165380514459161,16.205266987320435,0,10910835.06,1,1.0,2,1
106,190,5,-0.9981855344718586,168,45233.0,45233141,5,2923072.35,23,-0.060213277365792774,14.888146137859955,0,2923072.35,1,1.0,0,3
90,60,135,-0.8190148866680802,76,45000.0,45000000,58,1493882.16,228,-0.5737722679043243,14.216889435458674,0,1493882.16,1,1.0,2,2
9,237,144,-0.8287700871745038,21,45111.0,45111100,39,1075633.23,154,0.5595892624101765,13.888421026968649,0,1075633.23,1,1.0,2,3
152,196,135,-0.8090169943749473,250,45210.0,45000000,66,4733623.82,253,0.5877852522924732,15.370201813697445,0,4733623.82,1,1.0,2,2
96,32,181,-0.8090169943749472,122,45000.0,45000000,61,16621073.09,226,-0.5877852522924734,16.626181971657175,0,16621073.09,1,1.0,2,2
81,132,135,-0.548842958284719,222,45233.0,45233251,0,6985919.93,78,0.8359254794186372,15.878754126693217,0,6985919.93,4,4.0,2,3
3,199,49,-0.2678143051621742,225,45210.0,45233141,0,2587448.29,147,0.9634705485641488,14.766183118296084,0,2587448.29,1,1.0,0,2
66,245,145,-0.06450844944931623,101,45000.0,45000000,34,12163501.43,132,0.9979171608653922,16.342870659522127,0,12163501.43,1,1.0,2,3
152,196,135,-0.6321034111873487,250,45221.0,45221200,66,5922856.75,253,0.7748840413670407,15.59432961842503,0,5922856.75,1,1.0,2,3
26,93,66,-0.012910296075008843,186,45212.0,45212313,13,1305629.13,76,-0.9999166586547379,14.082196340437953,0,1305629.13,1,1.0,2,1
106,215,550,0.05591699010060302,173,45000.0,45000000,70,13309525.84,2,-0.9984354211555643,16.40399064052829,0,13309525.84,1,1.0,2,4
94,241,112,-0.4443781781046132,222,45210.0,45000000,9,5954016.09,49,0.895839290734909,15.599576690893008,0,5954016.09,1,1.0,2,2
134,12,606,0.2428497220959356,197,45210.0,45331210,77,189654.15,116,0.9700639218515071,12.15321628809053,0,189654.15,1,1.0,2,3
146,257,17,0.45207220393230374,260,45315.0,45315100,62,19673424.15,233,-0.8919813464595487,16.79477930586208,0,19673424.15,1,1.0,2,2
146,217,285,0.141540295217043,263,45210.0,45233100,66,10130603.41,241,0.989932495087353,16.131071539795403,0,10130603.41,1,1.0,2,2
106,289,474,-0.7775971469736268,220,45000.0,45000000,5,14951647.62,29,-0.6287628145958345,16.52033212730635,0,14951647.62,1,1.0,2,2
106,192,322,-0.39754281428255595,174,45000.0,45000000,0,6355821.83,27,0.9175836260593937,15.664881931800904,0,6355821.83,1,1.0,2,3
9,203,284,-0.9981855344718586,286,45210.0,45200000,78,10888286.18,154,0.06021327736579302,16.2031981987922,0,10888286.18,2,1.0,2,3
94,241,135,0.9574851883550389,222,45210.0,45000000,75,272693822.68,49,-0.2884824328806098,19.423860198787786,0,272693822.68,1,1.0,2,2
80,275,656,-0.8565509959010037,278,45233.0,45233141,24,0.1,95,-0.5160623910158526,0.09531017980432487,0,0.1,15,1.0,0,4
13,231,234,-0.7883050558305255,12,45000.0,45000000,72,46651046.02,62,0.6152845999633276,17.65820592916439,0,46651046.02,1,1.0,2,3
106,194,135,-0.4597327394521046,222,45000.0,45000000,8,7105805.44,30,-0.888057322629493,15.776422816239124,0,7105805.44,1,1.0,2,2
106,190,318,0.4211008707960896,168,45210.0,45000000,70,11086255.02,23,0.9070138128026359,16.22121670268765,0,11086255.02,1,1.0,2,3
28,3,331,0.6648553979642865,200,45000.0,45000000,53,5872084.26,77,0.7469720876965552,15.585720368925847,0,5872084.26,1,1.0,2,2
106,194,135,0.8039279618328208,222,45000.0,45000000,53,75116654.14,30,-0.594726686960764,18.13455286498262,0,75116654.14,1,1.0,2,2
81,132,135,-0.09882013873287143,222,45000.0,45000000,82,8520912.49,78,0.9951053111006976,15.958034110194303,0,8520912.49,1,1.0,2,3
37,22,135,-0.9383773917408641,57,45252.0,45252200,0,260526.18,53,0.3456123126707335,12.470462472544648,0,260526.18,1,1.0,1,1
122,233,417,0.6254105729852457,204,45212.0,45212225,26,12385453.3,93,-0.780295851070776,16.332033301702367,0,12385453.3,1,1.0,2,4
21,90,143,-0.8475409228928311,280,45214.0,45214200,39,16671008.08,167,0.5307300481619334,16.992087260813022,0,16671008.08,1,1.0,2,3
52,224,609,0.5560174366570446,74,45331.0,45331200,77,0.1,164,-0.8311706263658079,0.09531017980432487,0,0.1,1,1.0,2,2
49,132,552,-0.25119006388481935,81,45215.0,45215140,70,22679920.89,154,0.9679377830240642,16.936990592814368,0,22679920.89,1,1.0,2,2
94,241,596,-0.9996666485105112,222,45210.0,45000000,72,7958907.21,49,0.02581844022713308,15.889802388865595,0,7958907.21,1,1.0,2,3
9,285,135,0.9413173175128471,86,45000.0,45000000,39,2299234.8,154,0.3375228995941133,14.64808736481894,0,2299234.8,1,1.0,2,4
146,257,3,0.7383263540031063,259,45000.0,45000000,64,9129096.79,233,-0.6744436188329457,16.026977429506495,0,9129096.79,1,1.0,2,4
135,230,135,0.6118864012687242,164,45000.0,45000000,52,6019362.41,217,-0.7909456567567774,15.61049206584634,0,6019362.41,1,1.0,2,2
123,181,170,-0.25119006388481935,206,45310.0,45310000,34,1017407.76,130,0.9679377830240642,13.832769521516553,0,1017407.76,1,1.0,2,4
9,237,419,-0.9731183372332619,21,45210.0,45210000,39,14117966.32,154,0.23030567023061221,16.46295882215941,0,14117966.32,1,1.0,2,3
3,199,135,0.7721565844991642,225,45000.0,45000000,0,6666464.7,147,0.6354323008901774,15.712600397395786,0,6666464.7,1,1.0,2,4
81,132,135,0.7146733860429609,222,45000.0,45000000,0,32462272.29,78,0.699458327051647,17.295589151178273,0,32462272.29,1,1.0,2,2
81,132,135,0.5560174366570446,222,45000.0,45000000,17,3842819.79,78,-0.8311706263658079,15.161717235620708,0,3842819.79,1,1.0,2,2
106,17,629,0.9088176373395029,170,45000.0,45000000,0,7853748.88,26,0.4171936026123168,15.87650166741997,0,7853748.88,1,1.0,2,3
106,52,179,0.8520775211013093,171,45214.0,45214200,70,14901477.77,31,-0.5234156073655503,16.516971012299823,0,14901477.77,1,1.0,2,4
81,132,542,-0.8565509959010036,222,45000.0,45000000,58,30160836.24,78,0.5160623910158528,17.22205486066568,0,30160836.24,1,1.0,2,2
81,132,531,-0.6050560696488488,221,45233.0,45233223,50,1358133.6,78,0.7961828637826158,14.121622698536648,0,1358133.6,1,1.0,2,2
100,264,213,0.9668478136052773,61,45000.0,45000000,26,23855203.99,91,-0.2553532951161881,16.987512990062474,0,23855203.99,1,1.0,2,3
162,99,296,0.07309512989807777,139,45252.0,45252120,17,6689780.515000001,81,0.9973249731081555,15.774908221189154,0,6689780.515000001,1,1.0,2,2
106,94,35,-0.865307254363206,146,45235.0,45235200,62,99973.95,19,0.5012418134457758,11.512674933589862,0,99973.95,1,1.0,1,3
45,113,135,-0.9955213724144752,89,45000.0,45000000,12,6122786.79,73,-0.09453674981719933,15.627528072012034,0,6122786.79,1,1.0,2,2
9,203,132,-0.31719128858910595,33,45000.0,45000000,39,6689780.515000001,154,-0.9483615800121716,15.774908221189154,0,6689780.515000001,1,1.0,2,2
94,241,135,-0.4749510720670502,222,45000.0,45000000,75,15695155.61,49,-0.8800122039735356,16.568862726545458,0,15695155.61,1,1.0,2,2
49,178,255,-0.7441039398713607,18,45221.0,45221100,50,6689780.515000001,71,0.6680638642135335,15.774908221189154,0,6689780.515000001,1,1.0,2,3
71,82,225,0.9880226656636976,153,45210.0,45000000,10,188070397.72,142,-0.154308820664281,19.052326911977694,0,188070397.72,1,1.0,2,2
1,70,438,0.42110087079608916,209,45210.0,45210000,27,14504022.49,109,-0.9070138128026362,16.48993665096874,0,14504022.49,1,1.0,2,2
54,61,576,0.3737197147904692,83,45214.0,45214200,24,0.09,97,-0.9275416835791965,0.08617769624105233,0,0.09,1,1.0,2,2
51,40,504,-0.06450844944931623,224,45000.0,45000000,62,4087709.92,246,0.9979171608653922,15.22349569407959,0,4087709.92,1,1.0,2,1
17,215,135,-0.7086266782644596,31,45000.0,45000000,58,8113552.43,232,0.705583610107178,15.909046484260807,0,8113552.43,1,1.0,2,3
106,194,135,-0.8382797052177744,222,45233.0,45233223,0,29121890.05,30,0.545240438540651,14.821468252969183,0,29121890.05,8,8.0,2,2
8,212,585,-0.26781430516217486,143,45310.0,45310000,58,2648667.26,221,-0.9634705485641486,14.789567528248924,0,2648667.26,1,1.0,2,2
134,12,205,-0.9996666485105112,197,45210.0,45112710,77,647754.04,116,0.02581844022713308,13.381267879173707,0,647754.04,1,1.0,2,2
6,112,158,-0.7775971469736269,159,45000.0,45000000,20,768041.78,59,0.6287628145958344,13.551600713703447,0,768041.78,1,1.0,2,2
81,132,40,-0.5772916165517272,222,45341.0,45341000,69,5886336.23,78,0.8165380514459161,15.588144499712323,0,5886336.23,1,1.0,2,2
117,204,619,-0.8190148866680802,231,45215.0,45215210,77,13204731.93,121,-0.5737722679043243,16.39608587859404,0,13204731.93,15,15.0,2,2
106,175,106,0.20931464596304847,54,45210.0,45210000,53,2492484.99,3,0.9778483415056568,14.728791159939746,0,2492484.99,1,1.0,2,2
134,12,441,1.0,197,45210.0,45000000,77,6475369.61,116,6.432490598706546e-16,15.683516400977535,0,6475369.61,1,1.0,2,3
94,241,135,0.9821256058680006,222,45210.0,45000000,66,200024817.63,49,-0.1882267098432439,19.11395200996339,0,200024817.63,1,1.0,2,2
81,132,135,0.6648553979642866,222,45000.0,45000000,0,45190763.06,78,-0.7469720876965551,17.626403288967477,0,45190763.06,1,1.0,2,2
134,205,78,-0.6963762255968722,202,45000.0,45000000,30,3334201.62,121,0.717676913675962,15.019744114291452,0,3334201.62,1,1.0,2,3
55,263,178,0.4054257283599973,87,45214.0,45214200,26,8393330.1,92,-0.9141279881853337,15.942948031828136,0,8393330.1,1,1.0,2,3
132,260,76,-0.23449138957041052,217,45215.0,45215213,54,7929719.63,218,-0.9721181966290612,15.88463638640943,0,7929719.63,6,6.0,2,2
9,121,469,0.9711000518829505,15,45000.0,45000000,39,7773065.83,171,0.2386727660059501,15.866175345885418,0,7773065.83,1,1.0,2,4
9,203,577,0.8039279618328208,33,45234.0,45234129,39,6689780.515000001,154,-0.594726686960764,15.774908221189154,0,6689780.515000001,1,1.0,2,3
125,105,135,-0.9996666485105112,289,45210.0,45000000,72,14552826.8,56,-0.02581844022713239,16.761895614398643,0,14552826.8,1,1.0,2,4
90,132,420,0.45207220393230435,192,45000.0,45000000,58,16065327.43,227,0.8919813464595485,16.592173994145096,0,16065327.43,1,1.0,2,3
137,154,15,-0.2843591872810034,233,45315.0,45315300,39,639898.16,161,0.9587178169872964,13.36906588042158,0,639898.16,1,1.0,2,3
60,43,206,0.9880226656636976,304,45210.0,45214000,72,5814661.47,65,-0.154308820664281,15.57589329753829,0,5814661.47,1,1.0,2,3
71,261,227,0.46735921715800205,151,45000.0,45000000,32,484501172.18,140,-0.8840675099433637,19.998630410716313,0,484501172.18,1,1.0,2,3
77,14,531,-0.9383773917408641,226,45233.0,45233223,0,761446.42,195,0.3456123126707335,13.542976401001722,0,761446.42,6,1.0,2,3
45,132,33,0.22611568550828828,81,45310.0,45310000,70,445209.04,154,0.9741004551724205,13.006301449791415,0,445209.04,1,1.0,2,2
49,178,135,0.35769823883312546,18,45000.0,45000000,24,199224492.29,71,-0.9338372288229252,19.109942853839154,0,199224492.29,1,1.0,2,2
5,170,398,0.09025161003104117,8,45000.0,45000000,4,8980361.03,36,0.995918996147179,16.010550754610517,0,8980361.03,1,1.0,2,2
81,132,135,-0.33346877891818705,222,45000.0,45000000,76,5951391.38,78,-0.9427611433904206,15.599135763590315,0,5951391.38,1,1.0,2,3
9,203,532,-0.7441039398713607,286,45000.0,45000000,2,3095146.26,154,0.6680638642135335,14.945346042936633,0,3095146.26,1,1.0,2,3
106,206,135,-0.8565509959010036,222,45000.0,45000000,0,28360589.22,1,0.5160623910158528,17.16051107111827,0,28360589.22,8,8.0,2,2
9,237,219,0.19245158197082998,21,45000.0,45000000,39,12662759.26,154,0.9813064702716093,16.35417598093101,0,12662759.26,1,1.0,2,2
106,175,135,-0.8190148866680801,54,45000.0,45000000,0,12891961.3,3,0.5737722679043246,16.372114597619053,0,12891961.3,1,1.0,2,2
134,16,135,-0.5343725582809786,197,45233.0,45233251,0,6053937.5,117,0.8452490573530633,15.639862253074975,0,6053937.5,2,2.0,2,2
71,290,640,0.749826401204568,121,45000.0,45000000,32,10940349.05,141,-0.661634618242279,16.20796835170398,0,10940349.05,1,1.0,2,3
70,136,400,0.141540295217043,104,45000.0,45000000,0,18682286.85,108,-0.989932495087353,16.743086459175473,0,18682286.85,1,1.0,2,2
9,203,135,0.9353679493131483,286,45000.0,45000000,37,7239161.3,154,0.3536761221763716,15.83848365301615,0,7239161.3,1,1.0,2,2
8,212,340,-0.6963762255968726,143,45210.0,45100000,58,316750.14,221,-0.7176769136759615,12.66587169722979,0,316750.14,1,1.0,2,3
81,132,135,-0.4288919379124841,222,45000.0,45000000,18,3684484.28,78,-0.9033558023246842,15.11964139406654,0,3684484.28,1,1.0,2,4
166,48,101,-0.20089055513063528,72,45212.0,45212212,48,1818274.1,192,-0.9796136916454901,14.413398862403838,0,1818274.1,1,1.0,2,2
49,178,135,-0.9690098257244063,18,45000.0,45000000,0,6689780.515000001,71,-0.24702218048093527,15.774908221189154,0,6689780.515000001,1,1.0,2,2
9,6,483,0.9353679493131483,286,45314.0,45314000,37,4486928.44,152,0.3536761221763716,15.927544285599511,0,4486928.44,7,7.0,2,3
14,168,9,-0.7775971469736269,28,45000.0,45000000,59,17817139.88,255,0.6287628145958344,16.695671522689906,0,17817139.88,1,1.0,2,2
120,62,593,-0.980469160361632,140,45000.0,45000000,13,10119191.04,69,0.19667288979357647,16.46320099908772,0,10119191.04,5,5.0,2,3
147,96,498,-0.5772916165517278,185,45351.0,45351000,72,6689780.515000001,201,-0.8165380514459157,15.774908221189154,0,6689780.515000001,1,1.0,2,2
147,157,135,-0.3816892202666588,267,45231.0,45231300,53,3646783.02,199,0.9242907221930933,15.109356246759406,0,3646783.02,1,1.0,2,3
147,96,546,-0.5772916165517278,185,45252.0,45252140,74,6689780.515000001,201,-0.8165380514459157,15.774908221189154,0,6689780.515000001,1,1.0,2,2
101,19,212,0.03872228089217399,201,45000.0,45000000,0,121687325.15,3,-0.9992500112396835,18.616965412436198,0,121687325.15,1,1.0,2,2
9,237,218,0.29260033563334836,21,45000.0,45000000,39,587244.06,154,0.9562348265919056,13.283197490395526,0,587244.06,1,1.0,2,2
123,181,149,-0.99167731989929,205,45214.0,45214220,34,2014318.2,130,-0.12874817745258066,14.51579183026838,0,2014318.2,1,1.0,2,3
67,86,415,-0.6712599575675313,158,45000.0,45000000,7,28727756.29,38,0.7412220108485958,17.173374366300433,0,28727756.29,1,1.0,2,2
105,207,497,-0.9383773917408641,163,45232.0,45232400,39,802273.86,157,0.3456123126707335,13.595206546338671,0,802273.86,1,1.0,2,1
94,241,135,-0.5772916165517278,222,45210.0,45000000,11,7621800.33,49,-0.8165380514459157,15.846523294739054,0,7621800.33,1,1.0,2,2
106,31,535,0.5560174366570446,68,45231.0,45231300,53,12957203.34,12,0.8311706263658079,16.37716251111251,0,12957203.34,1,1.0,2,2
9,203,439,0.5560174366570446,86,45000.0,45000000,39,6689780.515000001,154,0.8311706263658079,15.774908221189154,0,6689780.515000001,1,1.0,2,3
